"id","depo_org_id","drug_id","quantity","tarif","ppn","sub_total","tanggal"
4294,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-11"
4295,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-02"
4296,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-12"
4297,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-16"
4298,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-14"
4299,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-15"
4300,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-13"
4301,415,DRx0014697,4,2068.0,0.0,8272.0,"2024-04-22"
4302,415,DRx0014697,4,2068.0,0.0,8272.0,"2024-04-23"
4303,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-15"
4304,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-15"
4305,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-17"
4306,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-16"
4307,415,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-23"
4308,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-18"
4309,415,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-21"
4310,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
4311,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
4312,415,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-22"
4313,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
4314,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
4315,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-18"
4316,415,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-11"
4317,415,DRx0014697,5,2068.0,0.0,10340.0,"2024-05-13"
4318,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-11"
4319,415,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-14"
4320,415,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-13"
4321,415,DRx0014697,1,2068.0,41.0,2068.0,"2024-05-12"
4322,109,DRx0014992,14,414.0,41.0,5796.0,"2024-03-22"
4323,109,DRx0014992,14,414.0,0.0,5796.0,"2024-03-27"
4324,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-01"
4325,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-02"
4326,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-03"
4327,415,DRx0014697,1,2585.0,51.0,2585.0,"2024-01-04"
4328,109,DRx0014992,20,517.0,0.0,10345.0,"2024-01-05"
4329,1,DRx0014992,10,466.0,0.0,4660.0,"2024-03-18"
4330,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
4331,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
4332,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
4333,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
4334,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
4335,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
4336,70,DRx0014992,5,466.0,0.0,2330.0,"2024-03-10"
4337,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-15"
4338,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-13"
4339,70,DRx0014992,2,466.0,0.0,932.0,"2024-03-18"
4340,70,DRx0014992,3,466.0,0.0,1398.0,"2024-03-17"
4341,70,DRx0014992,3,466.0,0.0,1398.0,"2024-03-15"
4342,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-01"
4343,70,DRx0014992,3,466.0,0.0,1398.0,"2024-03-16"
4344,70,DRx0014992,3,466.0,0.0,1398.0,"2024-03-13"
4345,70,DRx0014992,2,466.0,0.0,932.0,"2024-03-11"
4346,70,DRx0014992,3,466.0,0.0,1398.0,"2024-03-12"
4347,70,DRx0014992,4,466.0,0.0,1864.0,"2024-03-14"
4348,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-01"
4349,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-03-16"
4350,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-03-15"
4351,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-03-18"
4352,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-02"
4353,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-04"
4354,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-03-17"
4355,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-05"
4356,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-06"
4357,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-10"
4358,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-03-14"
4359,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-09"
4360,70,DRx0014697,1,2585.0,51.0,2585.0,"2024-03-07"
4361,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-29"
4362,109,DRx0014992,20,517.0,41.0,10345.0,"2024-02-28"
4363,109,DRx0014992,20,414.0,41.0,8280.0,"2024-04-01"
4364,109,DRx0014992,20,414.0,51.0,8280.0,"2024-05-06"
4365,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-25"
4366,109,DRx0014992,20,517.0,41.0,10345.0,"2024-02-26"
4367,109,DRx0014992,20,414.0,41.0,8280.0,"2024-03-25"
4368,109,DRx0014992,30,414.0,0.0,12420.0,"2024-04-29"
4369,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-04"
4370,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-05"
4371,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-11"
4372,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-09"
4373,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
4374,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
4375,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-11"
4376,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
4377,218,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-07"
4378,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
4379,1,DRx0014992,1,373.0,0.0,373.0,"2024-04-13"
4380,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-14"
4381,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-14"
4382,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-27"
4383,70,DRx0014992,1,466.0,0.0,466.0,"2024-01-27"
4384,70,DRx0014992,1,466.0,0.0,466.0,"2024-01-23"
4385,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-25"
4386,70,DRx0014992,14,466.0,0.0,6524.0,"2024-02-29"
4387,70,DRx0014992,15,466.0,51.0,6990.0,"2024-03-05"
4388,109,DRx0014992,60,517.0,0.0,31035.0,"2024-03-15"
4389,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-03-29"
4390,70,DRx0014697,3,2068.0,41.0,6204.0,"2024-03-31"
4391,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-05"
4392,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-19"
4393,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
4394,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
4395,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
4396,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
4397,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
4398,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-03"
4399,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
4400,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-01"
4401,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-18"
4402,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-17"
4403,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
4404,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-21"
4405,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-28"
4406,70,DRx0014992,20,466.0,0.0,9320.0,"2024-01-03"
4407,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-02"
4408,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-01"
4409,70,DRx0014992,3,466.0,51.0,1398.0,"2024-01-03"
4410,109,DRx0014992,21,517.0,0.0,10862.0,"2024-01-09"
4411,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-20"
4412,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-26"
4413,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-14"
4414,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-30"
4415,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-19"
4416,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-25"
4417,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-27"
4418,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-26"
4419,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-22"
4420,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-01"
4421,70,DRx0014992,21,466.0,0.0,9786.0,"2024-03-02"
4422,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-30"
4423,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-02"
4424,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-29"
4425,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
4426,70,DRx0014697,3,2585.0,51.0,7755.0,"2024-01-28"
4427,109,DRx0014992,30,517.0,3075.0,15517.0,"2024-03-07"
4428,109,DRx0014992,60,517.0,1457.0,31035.0,"2024-03-13"
4429,109,DRx0014992,32,414.0,0.0,13248.0,"2024-04-05"
4430,1,DRx0014992,10,373.0,41.0,3730.0,"2024-04-05"
4431,109,DRx0014992,20,414.0,0.0,8280.0,"2024-05-02"
4432,218,DRx0014697,1,2068.0,51.0,2068.0,"2024-04-17"
4433,109,DRx0014992,30,517.0,51.0,15517.0,"2024-01-04"
4434,109,DRx0014992,30,517.0,51.0,15517.0,"2024-02-05"
4435,109,DRx0014992,30,517.0,41.0,15517.0,"2024-03-07"
4436,109,DRx0014992,30,414.0,0.0,12420.0,"2024-04-18"
4437,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-30"
4438,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-30"
4439,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-30"
4440,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-16"
4441,404,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-23"
4442,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-04"
4443,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-29"
4444,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-11"
4445,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-01"
4446,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-26"
4447,1,DRx0014992,15,466.0,0.0,6990.0,"2024-03-09"
4448,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-16"
4449,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-18"
4450,218,DRx0014697,1,2068.0,51.0,2068.0,"2024-05-13"
4451,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-05"
4452,109,DRx0014992,20,517.0,51.0,10345.0,"2024-02-06"
4453,109,DRx0014992,20,517.0,41.0,10345.0,"2024-03-08"
4454,109,DRx0014992,20,414.0,0.0,8280.0,"2024-04-18"
4455,1,DRx0014992,10,466.0,0.0,4660.0,"2024-02-29"
4456,70,DRx0014992,20,466.0,0.0,9320.0,"2024-01-19"
4457,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-20"
4458,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-13"
4459,70,DRx0014992,15,373.0,0.0,5595.0,"2024-04-18"
4460,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-13"
4461,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-14"
4462,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-15"
4463,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-16"
4464,70,DRx0014992,2,373.0,0.0,746.0,"2024-04-17"
4465,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-12"
4466,70,DRx0014992,4,466.0,0.0,1864.0,"2024-01-02"
4467,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-03"
4468,218,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-02"
4469,70,DRx0014992,21,466.0,0.0,9786.0,"2024-01-04"
4470,70,DRx0014992,2,466.0,0.0,932.0,"2024-01-03"
4471,415,DRx0014992,3,466.0,0.0,1398.0,"2024-01-19"
4472,415,DRx0014992,1,466.0,0.0,466.0,"2024-01-19"
4473,415,DRx0014992,2,466.0,0.0,932.0,"2024-01-19"
4474,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
4475,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-12"
4476,415,DRx0014992,4,466.0,0.0,1864.0,"2024-02-20"
4477,415,DRx0014992,17,466.0,0.0,7922.0,"2024-02-22"
4478,415,DRx0014992,3,466.0,0.0,1398.0,"2024-02-20"
4479,415,DRx0014992,3,466.0,0.0,1398.0,"2024-02-21"
4480,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-05"
4481,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-15"
4482,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-08"
4483,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-23"
4484,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-22"
4485,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-03"
4486,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-04"
4487,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-02"
4488,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-08"
4489,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-08"
4490,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-09"
4491,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-11"
4492,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-12"
4493,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-12"
4494,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-08"
4495,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-10"
4496,1,DRx0014992,10,373.0,51.0,3730.0,"2024-04-05"
4497,109,DRx0014992,10,517.0,0.0,5172.0,"2024-02-19"
4498,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
4499,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-26"
4500,1,DRx0014992,10,466.0,0.0,4660.0,"2024-03-04"
4501,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-08"
4502,70,DRx0014992,10,466.0,0.0,4660.0,"2024-03-11"
4503,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-10"
4504,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-09"
4505,70,DRx0014697,1,2585.0,41.0,2585.0,"2024-03-08"
4506,109,DRx0014992,14,414.0,51.0,5796.0,"2024-03-18"
4507,109,DRx0014992,20,517.0,0.0,10345.0,"2024-01-19"
4508,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-19"
4509,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-29"
4510,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-29"
4511,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-28"
4512,1,DRx0014992,10,373.0,51.0,3730.0,"2024-03-22"
4513,109,DRx0014992,15,517.0,51.0,7758.0,"2024-01-15"
4514,109,DRx0014992,14,517.0,0.0,7241.0,"2024-02-26"
4515,70,DRx0014697,1,2068.0,41.0,2068.0,"2024-03-20"
4516,109,DRx0014992,14,414.0,0.0,5796.0,"2024-03-26"
4517,70,DRx0014697,2,2585.0,51.0,5170.0,"2024-02-25"
4518,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-23"
4519,109,DRx0014992,20,517.0,0.0,10345.0,"2024-02-26"
4520,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-09"
4521,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-09"
4522,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-11"
4523,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-10"
4524,1,DRx0014992,15,466.0,51.0,6990.0,"2024-01-04"
4525,109,DRx0014992,30,517.0,51.0,15517.0,"2024-01-09"
4526,109,DRx0014992,30,517.0,51.0,15517.0,"2024-02-06"
4527,109,DRx0014992,30,517.0,0.0,15517.0,"2024-03-14"
4528,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-07"
4529,218,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-09"
4530,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-08"
4531,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-09"
4532,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-10"
4533,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-11"
4534,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
4535,1,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-17"
4536,109,DRx0014992,5,414.0,0.0,2070.0,"2024-04-23"
4537,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-01"
4538,1,DRx0014697,2,2585.0,51.0,5170.0,"2024-03-03"
4539,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-03"
4540,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-31"
4541,109,DRx0014992,20,517.0,41.0,10345.0,"2024-02-28"
4542,109,DRx0014992,30,414.0,0.0,12420.0,"2024-04-01"
4543,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-20"
4544,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-19"
4545,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-24"
4546,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-19"
4547,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-20"
4548,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-22"
4549,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-23"
4550,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-27"
4551,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-21"
4552,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-24"
4553,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-26"
4554,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-28"
4555,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-29"
4556,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-25"
4557,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-26"
4558,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-08"
4559,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
4560,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-14"
4561,1,DRx0014992,10,373.0,0.0,3730.0,"2024-05-06"
4562,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-07"
4563,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
4564,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-11"
4565,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
4566,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-10"
4567,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-13"
4568,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-13"
4569,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-13"
4570,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-14"
4571,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-01"
4572,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-01"
4573,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-02"
4574,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-25"
4575,218,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-09"
4576,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-14"
4577,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-08"
4578,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
4579,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-14"
4580,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-11"
4581,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-09"
4582,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-12"
4583,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-10"
4584,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-09"
4585,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
4586,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-19"
4587,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
4588,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-11"
4589,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-11"
4590,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
4591,1,DRx0014992,10,466.0,0.0,4660.0,"2024-02-09"
4592,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-01"
4593,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-02"
4594,70,DRx0014992,2,466.0,51.0,932.0,"2024-01-03"
4595,109,DRx0014992,15,517.0,41.0,7758.0,"2024-01-08"
4596,109,DRx0014992,15,414.0,0.0,6210.0,"2024-04-25"
4597,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-01"
4598,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-01"
4599,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
4600,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-03"
4601,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-08"
4602,1,DRx0014697,2,2585.0,51.0,5170.0,"2024-01-20"
4603,109,DRx0014992,15,517.0,0.0,7758.0,"2024-02-15"
4604,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-23"
4605,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-21"
4606,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-21"
4607,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-23"
4608,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-21"
4609,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-23"
4610,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-27"
4611,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-22"
4612,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-22"
4613,1,DRx0014992,10,466.0,51.0,4660.0,"2024-03-05"
4614,109,DRx0014992,10,517.0,41.0,5172.0,"2024-03-06"
4615,109,DRx0014992,10,414.0,0.0,4140.0,"2024-03-27"
4616,1,DRx0014992,10,373.0,41.0,3730.0,"2024-04-16"
4617,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-24"
4618,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
4619,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
4620,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-08"
4621,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-21"
4622,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
4623,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-03"
4624,1,DRx0014992,15,466.0,0.0,6990.0,"2024-03-11"
4625,70,DRx0014992,1,466.0,0.0,466.0,"2024-03-11"
4626,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-10"
4627,1,DRx0014992,10,466.0,0.0,4660.0,"2024-02-14"
4628,70,DRx0014992,15,373.0,0.0,5595.0,"2024-04-27"
4629,1,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-25"
4630,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-19"
4631,1,DRx0014697,2,2585.0,51.0,5170.0,"2024-02-10"
4632,109,DRx0014992,15,517.0,41.0,7758.0,"2024-03-04"
4633,109,DRx0014992,15,414.0,51.0,6210.0,"2024-04-03"
4634,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-04"
4635,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-30"
4636,109,DRx0014992,20,517.0,51.0,10345.0,"2024-03-08"
4637,109,DRx0014992,15,517.0,0.0,7758.0,"2024-01-04"
4638,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-28"
4639,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-29"
4640,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-29"
4641,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-28"
4642,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-15"
4643,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-16"
4644,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-15"
4645,70,DRx0014992,4,373.0,0.0,1492.0,"2024-03-30"
4646,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-10"
4647,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-09"
4648,1,DRx0014697,1,2585.0,41.0,2585.0,"2024-02-21"
4649,109,DRx0014992,15,414.0,51.0,6210.0,"2024-05-13"
4650,109,DRx0014992,10,517.0,0.0,5172.0,"2024-02-22"
4651,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-21"
4652,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-17"
4653,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
4654,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
4655,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
4656,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-04"
4657,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
4658,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
4659,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-11"
4660,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-09"
4661,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
4662,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-12"
4663,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-13"
4664,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-13"
4665,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-11"
4666,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-01"
4667,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-06"
4668,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-02"
4669,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-08"
4670,404,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-25"
4671,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-30"
4672,70,DRx0014697,5,2068.0,0.0,10340.0,"2024-03-30"
4673,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-24"
